token_age_b,transfers,transactions,buys_m5,sells_m5,buys_h1,sells_h1,volume_m5,volume_h1,price_change_m5,price_change_h1,price_change_h6,price_change_h24,liquidity,market_cap,is_mutable_metadata,is_telegram,is_twitter,is_website,boosts,telegram_members,twitter_days,twitter_tweets,twitter_followers,twitter_smart_followers,sns_held_all,sns_sold_some,sns_sold_all,PNL,profit,sns_most_common,sns_most_common_except_0,tt_f10_bought,tt_f10_sold,sns_f10_bought,sns_f10_sold,sns_no_bought,sns_no_sold,tt_no_bought,tt_no_sold,sns_pnl_loss,tt_pnl_loss
18.85,0.0,1015.0,38.0,50.0,541.0,474.0,5807.77,125669.61,-30.28,-72.8,-72.8,-72.8,20311.66,25941.0,0,1,0,1,10,127,0,0,0,0,16,12,72,70.16,1,0.0,23.0,10187.14,31516.0,11091.410000000002,13157.86,16,16,72,0,50,0
20.05,0.0,2059.0,134.0,109.0,1002.0,1057.0,75222.22,402792.07,4.44,-55.13,-55.13,-55.13,26346.76,41547.0,0,0,0,1,0,0,0,0,0,0,10,12,78,-21.69,0,0.0,47.0,35127.0,73670.0,11419.26,15273.0,32,10,69,0,33,0
19.7,0.0,1295.0,65.0,168.0,719.0,576.0,27880.39,185421.91,-54.64,-40.57,-40.57,-40.57,29586.49,54669.0,0,1,1,0,60,153,0,0,0,0,54,4,42,-26.77,0,23.0,23.0,8621.0,42782.0,11226.509999999995,7042.259999999999,12,55,75,0,11,0
36.12,0.0,1051.0,1.0,3.0,481.0,570.0,231.11,174129.93,-8.74,-90.43,-90.43,-90.43,11913.22,8852.0,0,0,0,0,0,0,0,0,0,0,15,9,76,96.34,1,0.0,47.0,13406.0,41863.0,8898.569999999998,14619.069999999998,25,15,71,0,46,0
40.9,0.0,1119.0,3.0,8.0,562.0,557.0,118.64,105896.42,-2.63,-87.66,-87.66,-87.66,13481.25,11391.0,0,0,1,1,0,0,0,0,0,0,10,8,82,-22.37,0,0.0,23.0,5702.0,26891.0,8390.17,16394.1,40,11,79,0,32,0
14.76,0.0,611.0,8.0,15.0,319.0,292.0,1952.33,221232.57,-21.09,-91.73,-91.73,-91.73,10467.76,6849.0,0,0,0,0,0,0,0,0,0,0,30,7,63,-20.79,0,0.0,11.0,61247.06,95950.12,21699.96,37352.55,16,30,37,9,20,1
17.28,0.0,488.0,7.0,25.0,235.0,253.0,4022.92,101725.74,-47.86,-87.14,-87.14,-87.14,14908.52,13940.0,0,0,1,0,0,0,0,0,0,0,22,10,68,60.19,1,0.0,11.0,19234.17,44141.45,13107.499999999996,21593.409999999996,23,22,57,3,46,0
10.88,0.0,1057.0,287.0,167.0,689.0,368.0,96249.54,194212.69,60.25,107.0,107.0,107.0,56054.1,196977.0,0,1,1,1,0,4,0,0,0,0,39,12,49,-26.56,0,0.0,23.0,12849.0,51600.0,13085.18,19050.73,20,40,66,0,16,0
13.95,0.0,832.0,132.0,88.0,524.0,308.0,21938.46,125914.47,-5.78,12.55,12.55,12.55,40447.3,103071.0,0,1,1,0,50,8,0,0,0,0,21,19,60,-25.91,0,0.0,23.0,12520.72,24735.12,14934.699999999999,20720.05,14,21,37,0,27,0
24.66,0.0,1379.0,31.0,38.0,826.0,553.0,6085.87,221657.97,-22.34,18.77,18.77,18.77,44160.76,122023.0,0,0,1,1,0,0,0,0,0,0,51,5,44,-22.49,0,0.0,23.0,18530.0,48518.0,13268.919999999998,11513.09,13,51,54,0,14,0
43.81,0.0,2341.0,40.0,32.0,1368.0,973.0,7459.2,404071.22,0.82,-5.84,-5.84,-5.84,37511.31,85819.0,0,0,1,0,10,0,0,0,0,0,22,17,61,61.64,1,0.0,47.0,39311.0,86195.0,14765.039999999999,18404.18,16,22,46,0,28,0
4.49,0.0,44.0,36.0,8.0,36.0,8.0,2887.26,2887.26,114.0,114.0,114.0,114.0,4965.71,33734.0,0,1,1,1,0,1,0,0,0,0,25,5,6,-88.38,0,0.1,0.1,2495.829999999999,1784.73,2018.8300000000002,1250.15,2,25,2,21,1,1
3.7,0.0,6.0,4.0,2.0,4.0,2.0,9.38,9.38,-99.47,-99.47,-99.47,-99.47,8058.55,3089747139.0,0,0,0,0,0,0,0,0,0,0,4,0,1,-88.59,0,0.23,0.23,2.93,6.51,2.93,6.51,1,4,1,4,0,0
3.22,0.0,250.0,181.0,69.0,181.0,69.0,62014.63,62014.63,38.22,38.22,38.22,38.22,47397.98,144260.0,0,1,1,1,0,0,0,0,0,0,41,10,49,-22.05,0,23.0,23.0,19969.909999999993,32192.649999999998,19491.610000000004,21167.250000000004,5,41,10,27,27,10
2.85,0.0,59.0,47.0,12.0,47.0,12.0,3067.35,3067.35,49.17,49.17,49.17,49.17,4061.22,23168.0,0,1,1,1,0,1,0,0,0,0,44,3,10,79.88,1,23.0,23.0,2777.1699999999987,2142.02,2764.72,2142.0200000000004,4,44,4,46,3,3
2.44,0.0,1279.0,888.0,391.0,888.0,391.0,1240087.5,1240087.5,1116.0,1116.0,1116.0,1116.0,171133.47,1801333.0,0,0,0,0,0,0,0,0,0,0,46,20,34,66.13,1,0.0,23.0,179674.0,502343.0,100679.02,162266.78,12,46,36,0,10,0
3.26,0.0,142.0,98.0,44.0,98.0,44.0,24143.37,24143.37,-28.99,-28.99,-28.99,-28.99,32332.4,67150.0,0,0,0,0,0,0,0,0,0,0,45,10,45,60.41,1,23.0,23.0,6920.389999999999,12896.939999999999,11008.599999999997,8837.759999999998,10,45,13,51,29,14
3.04,0.0,73.0,70.0,3.0,70.0,3.0,381033.4,381033.4,504115487.0,504115487.0,504115487.0,504115487.0,763794.73,6098172544.0,0,0,0,0,0,0,0,0,0,0,69,0,3,63.79,1,0.1,0.1,382419.84,25.71,381331.8399999998,25.71,3,69,3,72,1,1
2.57,0.0,124.0,97.0,27.0,97.0,27.0,35382.55,35382.55,40.98,40.98,40.98,40.98,45588.67,133501.0,0,0,0,0,0,0,0,0,0,0,60,4,36,-25.3,0,23.0,23.0,16332.080000000004,19245.69,19314.800000000003,17179.51,14,60,20,32,2,10
17.36,0.0,29.0,25.0,4.0,25.0,4.0,4286.58,4286.58,76.16,76.16,76.16,76.16,5666.71,5347.0,1,0,0,0,0,0,0,0,0,0,21,5,0,-23.83,0,2.37,2.37,2745.5499999999993,1600.0,2745.5499999999993,1600.0,0,21,0,21,1,1
4.15,0.0,680.0,377.0,303.0,377.0,303.0,128083.57,128083.57,-51.07,-51.07,-51.07,-51.07,26492.58,44438.0,0,0,0,1,0,0,0,0,0,0,34,12,54,-36.69,0,0.0,23.0,7480.0,32737.0,16021.920000000002,20169.86,19,34,81,0,23,0
4.1,0.0,760.0,447.0,313.0,447.0,313.0,180713.45,180713.45,118.0,118.0,118.0,118.0,51164.96,164080.0,0,0,0,0,0,0,0,0,0,0,26,19,55,-23.9,0,0.0,23.0,19061.0,56936.0,16831.76,31723.999999999996,24,26,54,0,8,0
3.42,0.0,262.0,177.0,85.0,177.0,85.0,42816.97,42816.97,1.17,1.17,1.17,1.17,38581.34,95577.0,0,0,0,0,0,0,0,0,0,0,56,8,36,64.91,1,0.0,11.0,18291.84999999999,29048.649999999998,13102.29,15818.79,23,56,52,13,13,5
2.74,0.0,419.0,268.0,151.0,268.0,151.0,53454.37,53454.37,-18.05,-18.05,-18.05,-18.05,35074.74,78919.0,0,0,1,0,0,0,0,0,0,0,55,4,41,-85.27,0,0.0,47.0,8361.95,27144.41,7716.62,12255.859999999999,18,55,59,2,12,0
9.64,0.0,1325.0,22.0,37.0,683.0,642.0,6712.67,552345.9,5.1,-90.54,-90.54,-90.54,12233.07,9095.0,0,0,0,0,0,0,0,0,0,0,10,11,79,-25.81,0,0.0,23.0,98773.0,182159.87,67575.22999999998,82754.94999999998,22,10,73,0,57,0
3.7,0.0,825.0,448.0,377.0,448.0,377.0,225048.66,225048.66,-87.78,-87.78,-87.78,-87.78,14308.16,12729.0,0,0,0,0,0,0,0,0,0,0,18,17,65,99.29,1,0.0,47.0,26958.0,68324.0,25896.550000000007,39582.55,29,18,51,0,27,0
16.53,0.0,332.0,7.0,3.0,181.0,151.0,724.96,107938.35,26.33,-92.06,-92.06,-92.06,11272.86,8079.0,0,0,0,0,0,0,0,0,0,0,27,7,66,-24.18,0,0.0,23.0,22873.940000000002,53259.01,23960.390000000007,22699.559999999998,14,27,32,25,48,19
14.01,0.0,1102.0,13.0,45.0,566.0,536.0,3020.61,257074.85,-25.72,-92.55,-92.55,-92.55,10413.84,6827.0,0,0,0,0,0,0,0,0,0,0,12,29,59,-23.49,0,23.0,23.0,28797.0,75640.0,16847.28,25423.23,11,12,48,0,24,0
17.64,0.0,809.0,3.0,19.0,426.0,383.0,1743.74,162713.18,6.27,-74.71,-74.71,-74.71,19219.39,23173.0,0,0,0,0,0,0,0,0,0,0,14,17,69,-24.82,0,0.0,47.0,22596.0,49947.0,22332.47,38302.01000000001,27,14,54,0,35,0
17.14,0.0,453.0,32.0,21.0,279.0,174.0,6646.08,54410.72,3.45,19.75,19.75,19.75,42592.75,116504.0,0,0,0,0,0,0,0,0,0,0,32,6,62,-20.6,0,0.0,23.0,7509.169999999999,18759.420000000002,10439.4,8637.880000000001,15,32,45,0,16,0
5.56,0.0,699.0,361.0,309.0,389.0,310.0,250222.69,311250.7,-41.75,76900.0,76900.0,76900.0,93965.94,88550166.0,1,0,0,0,0,0,0,0,0,0,57,6,37,-30.81,0,0.1,0.1,9167.689999999999,142876.87000000002,93872.54000000001,105198.98999999999,10,57,14,41,20,26
10.68,0.0,105.0,46.0,19.0,75.0,30.0,3200.5,6683.96,73.32,263.0,263.0,263.0,5404.75,9842.0,0,1,0,1,0,3,0,0,0,0,55,10,7,-20.63,0,2.36,2.36,4314.0599999999995,2555.0,4314.06,2455.0,0,55,0,55,3,3
11.76,0.0,7912.0,5095.0,298.0,7217.0,695.0,349944.24,807111.52,23.38,784.0,784.0,784.0,120200.32,899235.0,0,1,1,0,1500,0,0,0,0,0,26,16,58,-21.2,0,23.0,23.0,41419.0,155084.0,56828.810000000005,75772.40000000001,1,26,54,0,24,0
41.93,0.0,68.0,3.0,0.0,47.0,21.0,51.2,4611.17,5.59,159.0,159.0,159.0,3809.99,3390.0,0,0,0,0,0,0,0,0,0,0,27,6,12,-28.97,0,2.35,2.35,2652.709999999999,1938.28,2652.71,1938.28,2,27,2,27,1,1
40.25,0.0,2263.0,1.0,12.0,1116.0,1147.0,359.97,401431.8,-8.47,-83.67,-83.67,-83.67,15524.17,14763.0,0,0,0,0,0,0,0,0,0,0,12,13,75,-21.82,0,0.0,23.0,29491.0,78366.0,16386.17,27018.120000000003,15,12,51,0,23,0
9.29,0.0,1308.0,430.0,356.0,778.0,530.0,777877.31,1174140.15,-75.42,233.0,233.0,233.0,130305.55,1059706.0,0,0,0,0,0,0,0,0,0,0,26,7,67,-51.44,0,0.0,23.0,0.0,370105.0,83563.85,32356.46,9,26,100,0,11,0
16.76,0.0,7215.0,710.0,563.0,4123.0,3092.0,721441.88,4270109.31,-9.63,691.0,691.0,691.0,118867.32,747217.0,0,0,0,0,0,0,0,0,0,0,15,25,60,-20.4,0,0.0,47.0,573295.0,929791.0,90009.56999999999,175381.56,19,15,41,0,5,0
26.16,0.0,1924.0,53.0,68.0,1007.0,917.0,14368.89,310445.63,-18.35,-57.5,-57.5,-57.5,21746.87,29148.0,0,0,1,1,0,0,0,0,0,0,13,10,77,-20.14,0,0.0,11.0,21293.0,57074.0,20017.079999999998,32492.610000000004,27,13,62,0,14,0
48.73,0.0,1600.0,23.0,13.0,897.0,703.0,5160.4,317847.68,12.11,-44.88,-44.88,-44.88,28516.23,50198.0,0,1,0,0,10,44,0,0,0,0,23,10,67,-20.16,0,0.0,11.0,18929.0,44982.0,19925.309999999998,21574.81,14,23,61,0,48,0
42.34,0.0,1940.0,34.0,22.0,1144.0,796.0,4060.06,285627.04,7.69,-31.9,-31.9,-31.9,33844.35,71358.0,0,1,1,1,0,8,0,0,0,0,18,6,76,-24.05,0,0.0,23.0,21388.0,57129.0,17965.6,24203.34,15,18,61,0,57,0
29.3,0.0,2559.0,100.0,82.0,1470.0,1089.0,32219.93,514623.19,8.01,12.93,12.93,12.93,40711.67,101726.0,0,0,0,1,0,0,0,0,0,0,14,10,76,-21.94,0,0.0,11.0,40501.0,93997.0,13937.37,26248.600000000006,20,14,49,0,19,0
2.23,0.0,127.0,98.0,29.0,98.0,29.0,92923.94,92923.94,203441.0,203441.0,203441.0,203441.0,151524.35,233667931.0,1,0,0,0,0,0,0,0,0,0,73,5,22,-66.16,0,0.1,0.1,10668.63,28752.28,85506.33999999998,16870.23,11,73,17,64,4,5
2.69,0.0,63.0,54.0,9.0,54.0,9.0,15281.49,15281.49,1443.0,1443.0,1443.0,1443.0,10434.91,76637.0,0,1,1,1,0,1,0,0,0,0,77,9,14,-36.7,0,0.1,0.1,8306.980000000007,9648.669999999996,13669.860000000006,9648.67,10,77,12,77,11,11
4.08,0.0,1471.0,789.0,682.0,789.0,682.0,391394.92,391394.92,-11.38,-11.38,-11.38,-11.38,37124.35,85898.0,0,0,0,0,0,0,0,0,0,0,30,8,62,-46.82,0,0.0,23.0,0.0,0.0,15688.839999999998,19645.5,28,30,1,1,18,0
8.16,0.0,1871.0,303.0,397.0,961.0,910.0,85722.03,312136.43,-73.87,-73.51,-73.51,-73.51,19377.94,23319.0,0,0,0,0,0,0,0,0,0,0,15,15,70,-23.64,0,0.0,23.0,29322.0,78333.0,11098.07,25577.52,30,15,63,0,13,0
5.6,0.0,733.0,395.0,338.0,395.0,338.0,329322.67,329322.67,19424.0,19424.0,19424.0,19424.0,47179.86,22415383.0,1,0,0,0,0,0,0,0,0,0,55,5,40,-52.16,0,0.1,0.1,15899.300000000007,167705.9,90545.7,91384.64,13,55,17,42,21,22
15.56,0.0,845.0,5.0,7.0,408.0,437.0,233.9,191951.49,1.26,-92.93,-92.93,-92.93,10289.79,6621.0,0,0,0,0,0,0,0,0,0,0,12,8,80,-20.27,0,0.0,23.0,18118.0,60585.0,17718.8,29406.89,46,12,70,0,27,0
10.63,0.0,1099.0,40.0,71.0,593.0,506.0,12407.97,321530.07,-25.97,-76.75,-76.75,-76.75,18838.89,22032.0,0,0,0,0,0,0,0,0,0,0,16,3,81,-26.6,0,0.0,23.0,30051.0,97621.34999999999,43665.369999999995,64054.46000000001,21,16,62,0,50,0
7.63,0.0,613.0,134.0,105.0,346.0,267.0,54333.6,126711.47,41.06,-29.84,-29.84,-29.84,30536.63,59121.0,0,0,0,0,0,0,0,0,0,0,21,3,76,-54.01,0,0.0,23.0,9811.69,38819.09,13492.439999999999,22968.72,25,21,51,0,47,0
3.33,0.0,62.0,49.0,13.0,49.0,13.0,3468.21,3468.21,59.67,59.67,59.67,59.67,4617.64,29979.0,0,0,0,0,0,1,0,0,0,0,57,4,12,77.44,1,23.0,23.0,2932.9799999999987,2097.3199999999997,2862.620000000001,2097.2200000000003,8,57,8,57,1,1
19.7,0.0,1053.0,3.0,17.0,487.0,566.0,652.33,145134.08,-13.12,-86.73,-86.73,-86.73,13669.14,11834.0,0,0,0,0,0,0,0,0,0,0,18,4,78,-20.3,0,0.0,11.0,13412.0,42355.0,10033.400000000001,13102.620000000003,23,18,88,0,41,0
7.91,0.0,152.0,18.0,32.0,84.0,68.0,9759.95,26317.71,-70.85,-89.42,-89.42,-89.42,12428.76,9950.0,0,0,0,0,0,0,0,0,0,0,31,5,64,-35.89,0,0.0,0.1,5948.359999999999,20443.930000000004,7005.36,20286.929999999997,24,31,26,30,27,26
17.3,0.0,423.0,1.0,18.0,339.0,84.0,16.33,999729.26,0.02,247181.0,247181.0,247181.0,16889.84,2975408.0,0,0,0,0,0,0,0,0,0,0,57,6,37,-99.99,0,0.1,0.1,91339.2800000002,494215.23999999993,381927.65999999957,394084.9299999998,2,66,11,65,18,3
14.88,0.0,1017.0,110.0,71.0,651.0,366.0,33160.47,175314.75,23.97,4.31,4.31,4.31,38568.83,93086.0,0,1,1,1,0,11,0,0,0,0,30,9,61,60.5,1,0.0,11.0,12112.0,35286.0,8453.04,11383.279999999997,20,30,56,0,15,0
8.81,0.0,2918.0,599.0,540.0,1629.0,1289.0,277442.9,841305.38,-38.13,70.26,70.26,70.26,52468.34,166876.0,0,0,1,1,0,0,0,0,0,0,22,21,57,-38.43,0,0.0,23.0,27994.0,123902.0,22539.299999999996,36267.01,20,22,68,0,3,0
13.29,0.0,4669.0,757.0,585.0,2667.0,2002.0,470761.7,1545110.42,15.81,486.0,486.0,486.0,94712.03,529227.0,0,0,1,1,0,0,0,0,0,0,14,24,62,-20.07,0,0.0,11.0,45571.0,204923.0,21512.28,60535.74,25,14,65,0,6,0
19.22,0.0,9039.0,304.0,224.0,4797.0,4242.0,74534.51,3456522.02,18.05,-23.09,-23.09,-23.09,40651.86,86790.0,0,1,1,0,10,76,0,0,0,0,15,12,73,61.03,1,0.0,23.0,203305.0,439959.0,160051.04000000004,269986.0,21,15,47,0,2,0
20.89,0.0,269.0,0.0,1.0,138.0,131.0,4.01,51690.43,-0.28,-90.25,-90.25,-90.25,12141.54,9459.0,0,0,0,0,0,0,0,0,0,0,21,6,73,-21.33,0,0.0,235.0,8282.710000000003,28257.329999999998,12170.41,26317.64,43,21,44,18,27,11
37.22,0.0,183.0,0.0,1.0,108.0,75.0,14.98,35335.82,-0.66,-95.03,-95.03,-95.03,8521.42,4680.0,0,0,0,0,0,0,0,0,0,0,32,2,66,76.39,1,0.0,23.0,7015.49,24374.689999999995,10182.98,24839.75,20,32,20,35,41,38
27.75,0.0,381.0,0.0,0.0,162.0,219.0,0.0,59388.28,0.0,-94.43,-94.43,-94.43,8648.85,4763.0,0,0,0,0,0,0,0,0,0,0,13,5,82,-2.81,0,0.0,23.0,9498.0,29315.040000000005,13061.089999999998,26521.7,41,13,83,0,42,0
39.45,0.0,567.0,0.0,0.0,290.0,277.0,0.0,112178.54,0.0,-94.56,-94.56,-94.56,8864.69,4995.0,0,0,0,0,0,0,0,0,0,0,21,6,73,-4.72,0,0.0,118.0,15705.920000000002,51576.590000000004,17248.26,24735.840000000004,20,21,46,19,56,24
23.67,0.0,885.0,0.0,2.0,406.0,479.0,132.31,256501.03,-6.06,-95.49,-95.49,-95.49,8459.23,4469.0,0,0,0,0,0,0,0,0,0,0,10,13,77,-2.71,0,0.0,23.0,7450.0,62926.0,48814.28999999999,52282.8,34,10,88,0,45,0
13.67,0.0,1734.0,7.0,15.0,903.0,831.0,540.83,614852.0,-2.93,-92.86,-92.86,-92.86,11517.83,8063.0,0,0,0,0,0,0,0,0,0,0,14,1,85,-20.9,0,0.0,23.0,66708.0,182212.0,60092.80999999999,86971.94000000002,25,14,66,0,49,0
17.69,0.0,2556.0,11.0,424.0,1074.0,1482.0,18076.37,1528541.39,-95.74,-98.43,-98.43,-98.43,9124.26,4981.0,0,0,0,0,0,0,0,0,0,0,19,8,73,-5.12,0,0.0,23.0,18621.0,266958.0,99695.97000000002,109664.1,22,19,90,0,32,0
15.51,0.0,779.0,78.0,69.0,452.0,327.0,12420.81,78637.74,32.9,19.47,19.47,19.47,39394.07,99674.0,0,1,1,0,10,0,0,0,13,0,28,9,63,-20.08,0,0.0,23.0,8359.0,24824.379999999997,10888.470000000001,13887.93,20,28,59,0,16,0
13.34,0.0,996.0,145.0,79.0,642.0,354.0,32336.74,169495.93,32.59,-24.24,-24.24,-24.24,32874.3,68498.0,0,1,1,0,10,159,0,0,39,0,28,8,64,-22.56,0,0.0,11.0,12461.769999999999,38039.0,12102.41,17989.91,20,28,55,0,22,0
29.45,0.0,1365.0,109.0,67.0,858.0,507.0,40800.76,235750.61,15.19,6149.0,6149.0,6149.0,21134.63,147947.0,0,1,1,1,0,34,0,0,20,0,30,15,55,-28.12,0,0.1,0.1,43151.0,76777.0,24102.73,32899.19,8,30,20,0,16,0
29.11,0.0,1244.0,20.0,48.0,703.0,541.0,7435.96,171960.14,-38.97,-44.58,-44.58,-44.58,28781.39,52448.0,0,1,1,1,0,2,0,0,0,0,22,11,67,-35.43,0,0.0,23.0,16762.0,46183.0,10658.37,16855.1,23,22,68,0,39,0
29.36,0.0,779.0,27.0,25.0,491.0,288.0,7961.24,241816.22,-0.43,761.0,761.0,761.0,118566.18,898428.0,0,0,0,0,0,0,0,0,0,0,19,20,61,71.64,1,23.0,23.0,63754.26999999999,80144.9,28458.35,36390.18,2,19,1,0,20,0
25.29,0.0,1139.0,181.0,60.0,885.0,254.0,59523.05,623401.35,0.98,2444556.0,2444556.0,2444556.0,739943.14,4808962098.0,0,0,1,1,10,0,0,0,25,0,57,31,12,60.36,1,0.1,0.1,36497.199999999975,81252.66999999998,403483.53999999946,36352.719999999994,3,57,9,25,23,9
11.71,0.0,3995.0,781.0,811.0,2220.0,1775.0,354168.24,1044065.29,-77.02,-13.51,-13.51,-13.51,37004.62,77243.0,0,0,1,0,0,0,0,0,0,0,13,20,67,69.41,1,0.0,23.0,24345.0,130120.0,42731.10999999999,66915.35,26,13,66,0,10,0
20.41,0.0,3920.0,182.0,138.0,2294.0,1626.0,117122.96,1598481.26,22.77,496.0,496.0,496.0,95702.34,545695.0,0,1,1,1,0,110,23,200,2090,4,17,27,56,-20.77,0,0.0,23.0,123416.0,316767.0,65746.63,110275.62,13,17,27,0,5,0
41.34,0.0,528.0,0.0,2.0,280.0,248.0,11.76,106400.73,-0.43,-93.59,-93.59,-93.59,9748.76,6046.0,0,0,0,0,0,0,0,0,0,0,20,3,77,-3.13,0,0.0,23.0,16697.569999999996,47708.32000000001,22242.420000000002,32293.590000000007,25,20,42,20,48,16
48.51,0.0,614.0,12.0,2.0,329.0,285.0,1272.32,115112.37,17.32,-27.12,-27.12,-27.12,31292.3,62456.0,0,0,1,1,0,0,0,0,7,0,21,18,61,-20.48,0,0.0,23.0,22393.1,38343.3,16303.15,20065.249999999996,23,21,58,0,42,0
30.85,0.0,1629.0,165.0,121.0,1022.0,607.0,51967.17,377346.77,-27.24,53.55,53.55,53.55,47628.29,142257.0,0,1,1,1,0,630,0,0,138,0,30,16,54,-21.66,0,23.0,23.0,1178.0,80734.0,17359.14,20979.589999999997,14,30,98,0,16,0
38.48,0.0,1189.0,1.0,13.0,646.0,543.0,468.19,180072.55,-7.72,-61.63,-61.63,-61.63,22897.84,33162.0,0,0,0,0,0,0,0,0,0,0,21,21,58,73.49,1,0.0,23.0,19669.37,51421.0,17473.24,32592.93,16,21,39,0,26,0
44.79,0.0,1376.0,47.0,33.0,824.0,552.0,16582.52,320185.41,24.89,-68.61,-68.61,-68.61,22843.08,32063.0,0,0,0,0,0,0,0,0,0,0,38,15,47,-68.78,0,0.0,23.0,1131.0,63944.0,30734.259999999995,38931.56,12,38,97,0,32,0
24.39,0.0,2265.0,72.0,46.0,1461.0,804.0,10778.21,540482.66,11.74,38.88,38.88,38.88,44264.1,120735.0,0,0,0,0,0,0,0,0,0,0,38,13,49,60.56,1,0.0,47.0,15103.34,85601.0,15004.89,24960.58,25,38,61,0,6,0
20.56,0.0,1304.0,63.0,61.0,737.0,567.0,21291.07,230545.71,-42.95,-73.02,-73.02,-73.02,19017.41,22426.0,0,0,0,0,0,0,0,0,0,0,19,13,68,-20.47,0,0.0,47.0,27460.0,58408.0,17672.76,25145.79,21,19,57,0,43,0
34.91,0.0,481.0,72.0,26.0,309.0,172.0,3076.15,31492.71,-1.17,-13.36,-13.36,-13.36,35692.66,82179.0,0,0,0,0,30,0,0,0,0,0,30,8,62,-20.03,0,23.0,23.0,5006.379999999999,13166.089999999998,3993.7599999999993,6871.5599999999995,13,30,76,0,32,0
14.64,0.0,1056.0,109.0,115.0,633.0,423.0,29594.28,145106.88,-29.07,25.97,25.97,25.97,43240.78,119080.0,0,1,1,0,0,21,0,0,13,0,25,13,62,-26.0,0,0.0,11.0,12197.0,40385.0,12516.3,19153.15,24,25,67,0,8,0
20.86,0.0,1125.0,56.0,189.0,591.0,534.0,7403.13,173895.16,306.0,496.0,496.0,496.0,148.22,595386.0,0,1,1,1,10,36,0,0,0,0,76,19,5,1000.12,1,0.23,0.23,13993.5,32713.829999999998,11560.869999999999,19227.6,2,76,45,0,3,0
14.7,0.0,1661.0,100.0,124.0,856.0,805.0,19657.89,303014.47,-8.11,-77.85,-77.85,-77.85,18285.19,20821.0,0,0,0,1,0,0,0,0,0,0,11,9,80,-24.78,0,0.0,23.0,22350.0,63996.0,32482.800000000003,43166.88999999999,31,11,78,0,13,0
47.61,0.0,785.0,7.0,9.0,475.0,310.0,1134.11,71452.59,-1.03,-10.36,-10.36,-10.36,36275.62,84475.0,0,1,1,1,100,136,0,0,0,0,0,0,0,70.0,1,0.0,0.0,15541.23,25397.499999999996,0.0,0.0,1,1,19,0,0,0
35.71,0.0,1426.0,144.0,22.0,1204.0,222.0,26034.04,596352.12,-1.35,2152955.0,2152955.0,2152955.0,696100.68,5096212603.0,0,0,1,1,10,0,0,0,0,0,0,0,0,-20.88,0,0.0,0.0,41550.989999999954,105274.59000000001,0.0,0.0,1,1,3,39,0,2
38.57,0.0,1486.0,140.0,93.0,1227.0,259.0,562362.81,1138825.48,-99.56,4527893.0,4527893.0,4527893.0,72346.55,54732537.0,0,0,1,0,10,0,0,0,0,0,39,9,52,66.96,1,0.1,0.1,10583.600000000002,547125.39,387877.74999999936,533353.6300000001,1,40,2,0,14,0
26.23,0.0,2480.0,122.0,68.0,1485.0,995.0,56880.43,1378797.8,16.32,657.0,657.0,657.0,119026.76,857365.0,0,1,1,1,0,3,0,0,0,0,15,30,55,-20.55,0,23.0,23.0,62327.0,542544.0,42298.880000000005,90759.2,2,15,20,0,11,0
33.6,0.0,8791.0,166.0,234.0,5088.0,3703.0,50274.83,2795224.07,-14.89,-70.98,-70.98,-70.98,25997.61,36190.0,0,0,1,1,0,0,0,0,0,0,8,12,80,-20.67,0,0.0,236.0,68322.0,355706.0,43816.530000000006,92330.16999999998,15,8,74,0,9,0
33.74,0.0,5619.0,272.0,179.0,3625.0,1994.0,65749.25,996016.74,57.49,204.0,204.0,204.0,69389.3,288598.0,0,1,1,1,1000,40,0,0,0,0,15,28,57,-27.11,0,0.0,23.0,17244.0,84784.0,28504.349999999995,43186.33,11,15,86,0,11,0
19.75,0.0,3764.0,206.0,220.0,2134.0,1630.0,35637.93,749638.9,-20.96,-58.76,-58.76,-58.76,25943.25,39796.0,0,0,1,1,0,0,0,0,0,0,6,8,86,-64.34,0,0.0,11.0,41028.0,118246.0,13551.97,30770.879999999997,49,6,37,0,20,0
14.78,0.0,756.0,48.0,39.0,414.0,342.0,7137.72,95807.27,106.0,-77.8,-77.8,-77.8,18223.83,20966.0,0,0,1,0,0,0,0,0,0,0,27,5,68,-59.23,0,0.0,118.0,15033.0,41506.770000000004,11967.800000000001,18313.82,20,27,60,0,49,0
47.55,0.0,2016.0,1.0,0.0,1465.0,551.0,1.18,1304581.9,0.54,152.0,152.0,152.0,6477.54,361647.0,0,0,1,0,10,0,0,0,0,0,56,15,29,-95.36,0,0.1,0.1,186533.7400000002,538234.8900000001,435909.2399999995,523421.26999999996,2,56,2,43,26,0
38.7,0.0,1586.0,51.0,33.0,925.0,661.0,8425.08,257217.96,-10.97,-16.85,-16.85,-16.85,35021.53,76247.0,0,1,1,1,0,40,0,0,0,0,11,28,61,-22.0,0,0.0,236.0,26511.0,52684.0,16033.7,24726.87,25,11,57,0,18,0
10.74,0.0,583.0,244.0,54.0,488.0,95.0,71906.16,514152.07,1.6,2652967.0,2652967.0,2652967.0,773818.8,6285026170.0,0,0,1,1,10,0,0,0,0,0,0,0,0,-99.14,0,0.0,0.0,11082.070000000014,55279.04000000001,0.0,0.0,1,1,24,37,0,3
